listing_id,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,color,doors,car_age,price_per_mile,is_luxury_model,mileage_per_year
BMW101731,5 Series,2023,42863.0,Manual,5527.0,Petrol,150.0,33.3,3.5,Blue,4,1,7.755201736927809,False,5527.0
BMW101732,5 Series,2012,17783.73,Manual,144543.0,Diesel,150.0,44.9,1.6,Green,5,12,0.12303418359934414,False,12045.25
BMW101733,3 Series,2011,21271.1,Semi-Auto,164094.0,Petrol,235.0,39.0,2.5,Silver,3,13,0.1296275305617512,False,12622.615384615385
BMW101734,M4,2006,28655.18,Manual,218389.0,Hybrid,20.0,17.8,4.4,Green,5,18,0.13121164527517412,True,12132.722222222223
BMW101735,3 Series,2023,39959.99,Automatic,3838.0,Diesel,235.0,,2.5,Red,2,1,10.41167014069828,False,3838.0
BMW101736,3 Series,2020,33525.21,Manual,33921.0,Hybrid,235.0,43.7,2.0,Silver,5,4,0.9883320067214999,False,8480.25
BMW101737,X3,2020,32650.41,  Semi-Auto  ,41806.0,Hybrid,30.0,32.6,1.5,White,4,4,0.7809981820791274,False,10451.5
BMW101738,X1,2009,11904.7,Automatic,177209.0,Petrol,150.0,37.2,1.6,Red,4,15,0.06717886789045703,False,11813.933333333332
BMW101739,3 Series,2018,29145.7,Semi-Auto,78177.0,Petrol,30.0,28.1,1.6,Silver,4,6,0.37281681312918125,False,13029.5
BMW101740,X1,2006,8285.73,Automatic,224008.0,Diesel,205.0,48.5,2.0,Blue,4,18,0.036988545051962425,False,12444.888888888889
BMW101741,1 Series,2010,19198.53,Manual,176974.0,Hybrid,125.0,26.5,3.5,Blue,2,14,0.10848220642580265,False,12641.0
BMW101742,4 Series,2008,13615.63,Automatic,185125.0,Diesel,20.0,42.0,2.5,Green,4,16,0.07354830519918973,False,11570.3125
BMW101743,6 Series,2009,8045.53,Manual,186994.0,Petrol,205.0,39.9,1.5,Blue,4,15,0.04302560509962886,False,12466.266666666666
BMW101744,6 Series,2017,32056.89,Manual,78656.0,Petrol,145.0,0.0,2.5,Red,5,7,0.40755810109845403,False,11236.57142857143
BMW101745,3 Series,2010,18141.89,Automatic,180600.0,petrol,125.0,41.6,3.5,Black,4,14,0.10045343300110741,False,12900.0
BMW101746,6 Series,2013,23404.52,Automatic,128719.0,Petrol,20.0,34.5,,Green,4,11,0.1818264591862895,False,11701.727272727272
BMW101747,5 Series,2014,22136.76,Manual,124847.0,Hybrid,30.0,35.1,2.5,Silver,5,10,0.17731110879716772,False,12484.7
BMW101748,4 Series,2020,36664.77,Manual,48204.0,Petrol,145.0,27.9,3.0,Silver,3,4,0.7606167537963654,False,12051.0
BMW101749,X5,2022,73326.79,Manual,28832.0,Diesel,125.0,30.8,3.5,Blue,5,2,2.54324327136515,True,14416.0
BMW101750, X2 ,2019,32128.64,Automatic,69827.0,Diesel,145.0,45.5,2.0,Red,4,5,0.46011771950678104,False,13965.4
BMW101751,6 Series,2023,44350.4,Automatic,15856.0,Petrol,150.0,37.3,3.5,White,4,1,2.7970736629667003,False,15856.0
BMW101752,3 Series,2011,18279.41,Automatic,150968.0,Hybrid,150.0,43.7,3.0,Blue,4,13,0.12108135498913677,False,11612.923076923076
BMW101753,1 Series,2011,17758.91,Automatic,159995.0,Hybrid,145.0,29.3,2.0,Black,4,13,0.11099665614550455,False,12307.307692307691
BMW101754,5 Series,2012,36826.28,Automatic,137981.0,Electric,235.0,29.1,4.4,Silver,3,12,0.26689384770366936,False,11498.416666666666
BMW101755,8 Series,2018,54398.04,Manual,52911.0,Petrol,125.0,42.3,2.5,Blue,5,6,1.0281045529285027,True,8818.5
BMW101756,X1,2007,11821.17,Manual,200105.0,Diesel,125.0,32.3,1.6,Green,4,17,0.05907483571125159,False,11770.882352941177
BMW101757,X2,2014,21496.35,Automatic,105522.0,Petrol,125.0,33.3,3.5,Green,3,10,0.20371439131176436,False,10552.2
BMW101758,2 Series,2022,38330.97,Automatic,23432.0,Diesel,125.0,41.2,2.0,Grey,3,2,1.6358385967907136,False,11716.0
BMW101759,3 Series,2012,15117.89,Manual,148052.0,Petrol,145.0,30.8,2.0,Red,3,12,0.10211202820630588,False,12337.666666666666
BMW101760,3 Series,2009,11856.21,Semi-Auto,179463.0,Petrol,235.0,24.7,2.0,Silver,5,15,0.06606492703231306,False,11964.2
BMW101761,5 Series,2017,33261.44,Automatic,87519.0,Diesel,,28.9,2.5,Green,4,7,0.3800482181012123,False,12502.714285714286
BMW101762,X4,2008,5038.14,Manual,189653.0,Diesel,150.0,28.1,1.5,Silver,4,16,0.026565042472304685,False,11853.3125
BMW101763,3 Series,2008,7875.2,Automatic,196156.0,Petrol,125.0,,2.0,Silver,5,16,0.04014763759456759,False,12259.75
BMW101764,X3,2017,31567.77,Automatic,96285.0,Petrol,20.0,45.3,3.0,White,5,7,0.32785761021966037,False,13755.0
BMW101765,X1,2015,26071.36,Semi-Auto,104448.0,Diesel,150.0,21.5,2.5,Green,4,9,0.2496109068627451,False,11605.333333333334
BMW101766,X1,2014,20673.49,Automatic,121739.0,hybrid,0.0,38.1,1.5,Silver,4,10,0.16981813551943092,False,12173.9
BMW101767,5 Series,2010,10517.59,Manual,176577.0,Petrol,205.0,38.8,2.0,Silver,4,14,0.05956375971955578,False,12612.642857142857
BMW101768,M3,2007,25892.73,Automatic,201308.0,  Diesel  ,145.0,46.5,2.5,Silver,4,17,0.12862245911737238,True,11841.64705882353
BMW101769,X1,2021,34416.91,Automatic,30368.0,Diesel,125.0,35.0,2.0,White,4,3,1.1333281743940993,False,10122.666666666666
BMW101770,3 Series,2015,33169.26,Semi-Auto,92890.0,Petrol,205.0,27.2,4.4,Silver,5,9,0.3570810636236409,False,10321.111111111111
BMW101771,3 Series,2013,25879.33,Automatic,125821.0,Diesel,145.0,26.3,3.5,Green,4,11,0.2056837093966826,False,11438.272727272728
BMW101772,3 Series,2015,27500.11,Semi-Auto,103563.0,Petrol,,36.0,2.0,Grey,5,9,0.26553991290325696,False,11507.0
BMW101773,X1,2022,31939.5,Manual,30112.0,Diesel,150.0,28.9,1.5,Green,4,2,1.0606900903294367,False,15056.0
BMW101774, 3 Series ,2018,34367.88,Automatic,69923.0,Petrol,125.0,30.9,3.0,Red,5,6,0.49151037569898315,False,11653.833333333334
BMW101775,3 Series,2015,25823.97,Automatic,125379.0,Petrol,145.0,24.7,3.5,Green,4,9,0.20596726724571102,False,13931.0
BMW101776,1 Series,2012,19273.17,Manual,150682.0,Petrol,20.0,30.6,3.0,Black,5,12,0.12790625290346558,False,12556.833333333334
BMW101777,X3,2008,10327.66,Automatic,185072.0,Diesel,125.0,30.2,3.0,Silver,5,16,0.05580347108152503,False,11567.0
BMW101778,X7,2022,62675.24,Automatic,19280.0,Petrol,30.0,42.0,2.5,White,5,2,3.250790456431535,True,9640.0
BMW101779,5 Series,2020,31931.54,Automatic,54391.0,Hybrid,125.0,49.9,2.0,Black,5,4,0.5870739644426468,False,13597.75
BMW101780,4 Series,2016,31306.35,Manual,88820.0,diesel,,33.8,3.0,White,4,8,0.35246960144111683,False,11102.5
BMW101781,3 Series,2017,28905.2,Automatic,66918.0,Hybrid,125.0,41.4,2.0,White,5,7,0.431949550195762,False,9559.714285714286
BMW101782,X1,2007,13107.52,AUTOMATIC,199188.0,Diesel,145.0,43.4,2.0,Red,2,17,0.06580476735546319,False,11716.941176470587
BMW101783,X3,2017,32334.22,Automatic,70757.0,Diesel,205.0,36.4,2.5,Blue,4,7,0.4569755642551267,False,10108.142857142857
BMW101784,2 Series,2015,25378.65,Automatic,110301.0,Petrol,235.0,32.4,1.5,Silver,4,9,0.23008540267087335,False,12255.666666666666
BMW101785,5 Series,2023,44662.73,Manual,500.0,Diesel,,36.0,2.0,,4,1,89.32546,False,500.0
BMW101786,6 Series,2017,28488.57,Manual,84931.0,Petrol,20.0,34.6,1.6,,4,7,0.33543193886802225,False,12133.0
BMW101787,X3,2011,14605.19,Automatic,160342.0,Petrol,150.0,36.5,1.6,Grey,5,13,0.09108773746117674,False,12334.0
BMW101788,X3,2005,10471.67,Semi-Auto,227792.0,Diesel,205.0,23.7,3.5,Grey,5,19,0.045970315024232634,False,11989.052631578947
BMW101789,3 Series,2005,10415.1,Automatic,214780.0,ELECTRIC,125.0,48.9,2.0,,4,19,0.04849194524629854,False,11304.21052631579
BMW101790,5 Series,2020,33810.03,Automatic,59366.0,Diesel,125.0,35.3,2.0,Grey,4,4,0.5695184112118047,False,14841.5
BMW101791,5 Series,2007,10255.27,Automatic,203290.0,Petrol,205.0,30.7,2.0,White,3,17,0.05044650499286733,False,11958.235294117647
BMW101792,2 Series,2011,20108.67,Manual,160105.0,Petrol,125.0,28.6,3.5,Blue,4,13,0.125596764623216,False,12315.76923076923
BMW101793,Z4,2009,11434.88,Manual,182437.0,Petrol,145.0,33.3,2.5,Black,4,15,0.06267851367869456,False,12162.466666666667
BMW101794,3 Series,2017,27411.3,Automatic,86812.0,Hybrid,30.0,32.9,2.0,White,4,7,0.3157547343685205,False,12401.714285714286
BMW101795,1 Series,2023,43232.69,Manual,13234.0,Petrol,150.0,37.7,2.0,Grey,4,1,3.266789330512317,False,13234.0
BMW101796,1 Series,2017,27782.08,Automatic,83921.0,Diesel,125.0,46.6,1.6,Grey,5,7,0.33105039263116504,False,11988.714285714286
BMW101797,X3,2015,26828.02,Automatic,114269.0,Petrol,145.0,50.2,3.0,Green,4,9,0.2347795115035574,False,12696.555555555555
BMW101798,1 Series,2014,19917.48,Semi-Auto,121927.0,Diesel,125.0,41.0,1.6,Blue,4,10,0.16335577845760169,False,12192.7
BMW101799,6 Series,2013,31906.85,Automatic,138934.0,Electric,235.0,41.4,2.0,Grey,4,11,0.22965472814429871,False,12630.363636363636
BMW101800,X4,2007,8288.18,Automatic,200757.0,Petrol,205.0,34.5,2.0,Black,5,17,0.04128463764650797,False,11809.235294117647
BMW101801,2 Series,2011,26773.35,Automatic,160737.0,Electric,145.0,38.3,2.0,Green,5,13,0.1665661919782004,False,12364.384615384615
BMW101802,1 Series,2016,25948.16,Automatic,110506.0,Diesel,125.0,25.1,2.0,Blue,5,8,0.23481222739036794,False,13813.25
BMW101803,1 Series,2013,22535.24,Semi-Auto,126946.0,Petrol,205.0,36.4,2.0,,4,11,0.17751831487404093,False,11540.545454545454
BMW101804,X2,2015,26529.72,Manual,117549.0,Petrol,30.0,28.2,2.5,Blue,5,9,0.225690733226144,False,13061.0
BMW101805, 7 Series ,2020,63720.72,Automatic,42511.0,Diesel,235.0,32.1,3.5,Red,2,4,1.4989231022558867,False,10627.75
BMW101806,X2,2006,8373.39,Automatic,224022.0,Diesel,235.0,45.5,1.5,Blue,5,18,0.03737753434930498,False,12445.666666666666
BMW101807,3 Series,2011,14501.41,Semi-Auto,162746.0,Petrol,125.0,33.2,2.5,Black,4,13,0.08910455556511374,False,12518.923076923076
BMW101808,4 Series,2023,40357.95,Automatic,22905.0,Diesel,145.0,,2.5,Red,5,1,1.7619711853307136,False,22905.0
BMW101809,2 Series,2023,38788.64,Manual,13166.0,Hybrid,,48.6,2.0,Grey,3,1,2.946121828953365,False,13166.0
BMW101810,X3,2006,9574.31,Manual,208125.0,Diesel,235.0,28.9,2.5,,4,18,0.04600269069069069,False,11562.5
BMW101811,6 Series,2015,33526.41,Manual,103705.0,Diesel,30.0,,3.5,Silver,4,9,0.3232863410635939,False,11522.777777777777
BMW101812,X6,2016,39797.53,Automatic,94534.0,Hybrid,20.0,37.4,1.5,Black,5,8,0.42098641758520744,True,11816.75
BMW101813,4 Series,2013,14102.04,Semi-Auto,139711.0,Diesel,150.0,36.2,2.0,Green,4,11,0.10093722040497885,False,12701.0
BMW101814, 1 Series ,2020,31210.0,Automatic,47395.0,Diesel,150.0,29.6,1.5,White,4,4,0.6585082814642895,False,11848.75
BMW101815, 2 Series ,2023,37673.43,Automatic,9777.0,Diesel,20.0,,2.0,Blue,2,1,3.8532709420067506,False,9777.0
BMW101816,3 Series,2021,39089.8,Semi-Auto,35404.0,Petrol,125.0,28.7,3.5,White,3,3,1.1041068805784657,False,11801.333333333334
BMW101817,X6,2014,45741.6,Automatic,123315.0,Petrol,145.0,39.0,3.0,Silver,4,10,0.3709329765235373,True,12331.5
BMW101818,4 Series,2006,8788.44,Automatic,210570.0,Diesel,145.0,36.6,1.6,White,4,18,0.041736429690839155,False,11698.333333333334
BMW101819,4 Series,2020,28728.57,Semi-Auto,47930.0,diesel,145.0,46.2,2.0,Silver,2,4,0.5993859795535156,False,11982.5
BMW101820,1 Series,2021,35742.34,Automatic,38365.0,Diesel,205.0,29.7,2.0,Blue,3,3,0.9316392545288673,False,12788.333333333334
BMW101821,1 Series,2011,14339.33,Manual,151844.0,Diesel,145.0,44.3,1.5,Red,3,13,0.0944346171070309,False,11680.307692307691
BMW101822,1 Series,2013,16742.88,Manual,125335.0,Petrol,205.0,35.0,2.5,White,4,11,0.13358503211393466,False,11394.09090909091
BMW101823,1 Series,2017,30092.39,Manual,78677.0,Diesel,150.0,30.2,1.6,Grey,5,7,0.3824801403205511,False,11239.57142857143
BMW101824,7 Series,2007,28098.57,Automatic,212436.0,Petrol,30.0,31.8,3.0,Black,5,17,0.1322684008360165,True,12496.235294117647
BMW101825,X3,2009,12835.95,Manual,188878.0,Hybrid,145.0,32.5,2.0,Silver,3,15,0.06795894704518261,False,12591.866666666667
BMW101826,X5,2012,31354.61,Automatic,144246.0,diesel,145.0,43.2,2.0,Red,4,12,0.21736900849936913,True,12020.5
BMW101827,3 Series,2008,10909.24,Automatic,186228.0,Petrol,150.0,30.3,1.5,Grey,5,16,0.05858002019030436,False,11639.25
BMW101828,X1,2022,46874.64,Automatic,32421.0,Diesel,150.0,32.3,3.5,Blue,5,2,1.445811048394559,False,16210.5
BMW101829,5 Series,2020,33944.27,Automatic,44962.0,Hybrid,235.0,49.6,1.5,Grey,5,4,0.7549546283528312,False,11240.5
BMW101830,2 Series,2011,16738.09,Automatic,155124.0,Petrol,235.0,37.1,1.6,Green,4,13,0.10790135633428741,False,11932.615384615385
BMW101831,5 Series,2015,27096.64,Automatic,106689.0,Diesel,125.0,37.4,3.0,Grey,5,9,0.25397782339322705,False,11854.333333333334
BMW101832,X6,2019,53904.9,Semi-Auto,47024.0,  Petrol  ,205.0,42.4,1.6,Silver,4,5,1.1463274072813883,True,9404.8
BMW101833,X1,2012,19785.41,Semi-Auto,145243.0,Petrol,30.0,39.8,2.0,Blue,4,12,0.1362228128033709,False,12103.583333333334
BMW101834,M4,2007,23601.98,Manual,201542.0,Petrol,30.0,38.2,2.0,White,3,17,0.11710700499151541,True,11855.411764705883
BMW101835, 1 Series ,2008,12333.16,Manual,194846.0,Hybrid,125.0,31.9,2.0,White,4,16,0.06329696272954025,False,12177.875
BMW101836,M3,2009,29599.92,Semi-Auto,189151.0,Diesel,150.0,27.4,,Red,5,15,0.1564883082828005,True,12610.066666666668
BMW101837,X1,2013,21084.02,Automatic,132504.0,Petrol,205.0,30.4,2.0,Red,4,11,0.15911987562639618,False,12045.818181818182
BMW101838,5 Series,2011,16962.4,Semi-Auto,156150.0,Petrol,125.0,33.6,2.0,Grey,4,13,0.10862888248479027,False,12011.538461538461
BMW101839,3 Series,2021,35414.91,Manual,34713.0,Petrol,150.0,24.6,2.0,White,4,3,1.0202203785325383,False,11571.0
BMW101840,X4,2013,23888.57,Automatic,137215.0,Hybrid,150.0,21.9,3.0,Green,5,11,0.17409590788179136,False,12474.09090909091
BMW101841,i3,2011,17615.33,Automatic,154275.0,Diesel,145.0,54.7,1.5,Grey,4,13,0.1141813644466051,False,11867.307692307691
BMW101842,3 Series,2006,13152.03,Semi-Auto,204117.0,Diesel,,20.0,3.5,Silver,4,18,0.06443378062581755,False,11339.833333333334
BMW101843,2 Series,2022,40281.45,Manual,16392.0,Petrol,125.0,43.8,1.6,Blue,5,2,2.457384699853587,False,8196.0
BMW101844,X5,2006,14049.37,Automatic,215811.0,Petrol,125.0,47.3,2.0,White,4,18,0.06510034242925523,True,11989.5
BMW101845,3 Series,2008,6698.48,Automatic,185707.0,Diesel,150.0,39.0,2.0,Blue,4,16,0.036070153521407376,False,11606.6875
BMW101846,X3,2019,38825.59,Semi-Auto,62549.0,Diesel,,37.2,4.4,Green,5,5,0.6207227933300292,False,12509.8
BMW101847,X1,2021,38963.04,Manual,35154.0,Petrol,,56.2,,Blue,3,3,1.108352961256187,False,11718.0
BMW101848,1 Series,2011,10320.74,Manual,161789.0,Diesel,145.0,40.3,1.5,Black,2,13,0.06379135787970752,False,12445.307692307691
BMW101849,5 Series,2009,,Semi-Auto,177332.0,Diesel,145.0,24.8,1.6,Grey,4,15,,False,11822.133333333333
BMW101850,X1,2019,30181.84,Automatic,67399.0,Petrol,125.0,36.2,2.0,White,4,5,0.44780842445733615,False,13479.8
BMW101851,X5,2015,47998.09,Manual,110264.0,Diesel,150.0,42.8,2.5,Blue,5,9,0.4353015490096495,True,12251.555555555555
BMW101852,2 Series,2020,38821.36,Semi-Auto,48275.0,Petrol,145.0,33.4,3.5,Red,4,4,0.8041711030554117,False,12068.75
BMW101853,X1,2006,7607.85,Semi-Auto,225826.0,Diesel,150.0,42.6,2.0,Silver,4,18,0.033688990638810416,False,12545.888888888889
BMW101854, X7 ,2019,56043.68,Semi-Auto,66581.0,Petrol,145.0,22.2,2.0,Silver,5,5,0.8417368318289001,False,13316.2
BMW101855,1 Series,2016,31371.73,Manual,98248.0,Petrol,,24.1,3.5,Grey,3,8,0.31931163993160167,False,12281.0
BMW101856,X3,2012,14556.66,Automatic,131787.0,Petrol,125.0,21.5,1.6,Grey,4,12,0.11045596303125498,False,10982.25
BMW101857,3 Series,2007,11131.69,Semi-Auto,202742.0,Hybrid,30.0,52.5,2.0,Black,4,17,0.05490569294966016,False,11926.0
BMW101858,7 Series,2017,58022.22,Automatic,70833.0,Diesel,,37.0,3.0,Green,3,7,0.8191410783109567,True,10119.0
BMW101859,X3,2008,5988.17,Manual,195204.0,Petrol,20.0,25.0,2.0,Grey,4,16,0.03067647179361079,False,12200.25
BMW101860,8 Series,2008,28216.81,Manual,182638.0,Diesel,0.0,31.5,2.5,Blue,4,16,0.15449583328770575,True,11414.875
BMW101861, 6 Series ,2006,11672.76,Manual,215277.0,Petrol,145.0,35.5,3.0,White,5,18,0.05422204880224084,False,11959.833333333334
BMW101862,7 Series,2006,25627.2,Manual,216992.0,Hybrid,145.0,39.1,3.0,Grey,2,18,0.11810204984515559,True,12055.111111111111
BMW101863,5 Series,2016,29622.92,Automatic,103954.0,Diesel,30.0,,3.0,,5,8,0.28496181003136,False,12994.25
BMW101864,3 Series,2005,10616.57,Semi-Auto,229140.0,Petrol,125.0,28.7,3.0,,5,19,0.046332242297285504,False,12060.0
BMW101865,8 Series,2016,46207.88,Automatic,,Petrol,125.0,30.7,2.0,Blue,5,8,,True,
BMW101866,3 Series,2021,42179.28,manual,38717.0,  Petrol  ,145.0,,3.5,Blue,4,3,1.0894253170441925,False,12905.666666666666
BMW101867,4 Series,2014,25696.9,Automatic,116331.0,Petrol,205.0,26.4,3.0,Black,4,10,0.2208946884321462,False,11633.1
BMW101868,3 Series,2013,26046.58,Automatic,127068.0,Hybrid,20.0,33.0,3.0,Grey,4,11,0.20498142726728996,False,11551.636363636364
BMW101869,i3,2006,6291.55,Automatic,213568.0,Diesel,30.0,45.2,,Grey,4,18,0.029459235465987416,False,11864.888888888889
BMW101870,1 Series,2023,45416.67,Semi-Auto,9494.0,Petrol,125.0,22.5,3.0,,3,1,4.783723404255319,False,9494.0
BMW101871,2 Series,2012,19517.93,Manual,134197.0,Diesel,150.0,40.2,2.0,Silver,4,12,0.14544237203514238,False,11183.083333333334
BMW101872,X1,2007,8617.56,Semi-Auto,202439.0,Diesel,125.0,36.9,2.0,White,5,17,0.0425686750082741,False,11908.176470588236
BMW101873, X2 ,2012,19006.98,Manual,150363.0,Petrol,145.0,16.3,2.0,White,4,12,0.1264072943476786,False,12530.25
BMW101874, 5 Series ,2016,17906.94,Manual,89807.0,Petrol,150.0,44.7,1.5,,4,8,0.19939358847305888,False,11225.875
BMW101875,3 Series,2020,35003.46,Semi-Auto,46702.0,Petrol,20.0,35.1,2.0,Blue,4,4,0.7495066592437154,False,11675.5
BMW101876,2 Series,2017,28431.13,Manual,102253.0,Petrol,145.0,33.1,2.0,Green,5,7,0.2780469032693417,False,14607.57142857143
BMW101877,5 Series,2005,14347.34,Semi-Auto,228840.0,Hybrid,0.0,25.3,4.4,White,4,19,0.06269594476490124,False,12044.21052631579
BMW101878,5 Series,2010,19834.18,Automatic,163542.0,Diesel,,43.1,2.5,Blue,4,14,0.12127881522789254,False,11681.57142857143
BMW101879,i3,2013,20449.59,Automatic,138886.0,Diesel,0.0,45.2,2.0,Black,5,11,0.14724011059430037,False,12626.0
BMW101880,X6,2020,66632.96,Manual,,Diesel,205.0,21.4,4.4,Silver,3,4,,True,
BMW101881,X1,2005,10230.81,Automatic,229684.0,Diesel,125.0,46.1,2.5,Red,4,19,0.0445429807909998,False,12088.631578947368
BMW101882,M2,2011,37103.79,Automatic,152140.0,Diesel,30.0,31.9,3.0,,5,13,0.24387925594846852,True,11703.076923076924
BMW101883,X4,2017,28676.92,Manual,89902.0,Petrol,205.0,19.9,1.6,Green,5,7,0.3189797779804676,False,12843.142857142857
BMW101884,6 Series,2012,17036.53,Manual,146084.0,Hybrid,125.0,28.9,3.0,Blue,3,12,0.11662146436296925,False,12173.666666666666
BMW101885,X5,2015,39948.32,  Manual  ,98444.0,Petrol,20.0,38.6,1.5,Grey,4,9,0.40579740766324,True,10938.222222222223
BMW101886,X1,2016,-500.0,Semi-Auto,89994.0,diesel,125.0,35.7,1.5,Grey,5,8,-0.0055559259506189305,False,11249.25
BMW101887,X1,2008,13458.5,Automatic,196491.0,Petrol,30.0,32.9,2.0,Red,5,16,0.06849423128794703,False,12280.6875
BMW101888,2 Series,2009,16102.95,Semi-Auto,168337.0,Diesel,150.0,,3.0,Red,3,15,0.0956590054474061,False,11222.466666666667
BMW101889,X1,2009,13732.25,Automatic,188196.0,Diesel,145.0,15.8,3.0,Silver,2,15,0.07296781015536993,False,12546.4
BMW101890,i3,2021,34849.93,Semi-Auto,23933.0,Diesel,125.0,35.3,1.5,,5,3,1.4561454894914971,False,7977.666666666667
BMW101891,4 Series,2013,20353.97,Automatic,118909.0,Diesel,0.0,41.6,2.0,Blue,4,11,0.1711726614469889,False,10809.90909090909
BMW101892,5 Series,2015,34708.91,Automatic,107063.0,Hybrid,235.0,18.0,4.4,Grey,5,9,0.3241914573662237,False,11895.888888888889
BMW101893,6 Series,2014,28578.3,Automatic,126564.0,Petrol,20.0,33.8,3.0,Blue,2,10,0.2258011756897696,False,12656.4
BMW101894,3 Series,2013,22163.8,Manual,129691.0,Petrol,125.0,35.2,2.0,Red,4,11,0.17089697820203406,False,11790.09090909091
BMW101895,1 Series,2018,32614.93,Manual,66748.0,Petrol,125.0,36.1,3.5,Red,5,6,0.4886278240546533,False,11124.666666666666
BMW101896,X1,2019,29081.47,Semi-Auto,58584.0,Petrol,,41.8,1.5,Black,5,5,0.49640635668441896,False,11716.8
BMW101897,4 Series,2015,27433.46,Automatic,106439.0,Petrol,125.0,27.2,2.0,Blue,3,9,0.25773879874857897,False,11826.555555555555
BMW101898,X2,2018,33071.81,Automatic,61399.0,Petrol,235.0,36.8,2.0,White,4,6,0.5386375999609114,False,10233.166666666666
BMW101899,5 Series,2016,22344.68,Semi-Auto,89231.0,Petrol,205.0,37.9,1.5,Black,4,8,0.25041386961930273,False,11153.875
BMW101900,5 Series,2005,6415.68,Automatic,251961.0,Petrol,145.0,41.6,1.5,Black,4,19,0.025462988319620895,False,13261.105263157895
BMW101901,5 Series,2008,13190.5,Manual,185879.0,Petrol,30.0,22.2,2.5,Black,5,16,0.07096283065865429,False,11617.4375
BMW101902,8 Series,2009,18245.32,Manual,,Petrol,235.0,44.0,1.6,Blue,3,15,,True,
BMW101903,M5,2013,50135.94,Automatic,127598.0,Diesel,0.0,49.8,3.0,Black,5,11,0.39292104891926205,True,11599.818181818182
BMW101904,2 Series,2005,7852.38,Automatic,239628.0,Diesel,125.0,22.0,3.0,Green,4,19,0.03276904201512344,False,12612.0
BMW101905,1 Series,2007,13132.68,Manual,196883.0,Hybrid,205.0,53.8,3.0,,4,17,0.06670296572075801,False,11581.35294117647
BMW101906, 2 Series ,2008,19222.29,Automatic,192296.0,DIESEL,150.0,36.5,4.4,Black,5,16,0.09996198568872988,False,12018.5
BMW101907,5 Series,2011,22101.76,Automatic,140812.0,Petrol,30.0,25.3,3.0,Blue,4,13,0.156959350055393,False,10831.692307692309
BMW101908,X3,2016,26741.37,Semi-Auto,93432.0,Petrol,150.0,39.9,2.0,Green,4,8,0.2862121114821474,False,11679.0
BMW101909,X1,2010,16390.51,Semi-Auto,169590.0,Hybrid,,41.4,2.0,Grey,3,14,0.0966478565953181,False,12113.57142857143
BMW101910,3 Series,2019,32180.16,Manual,67297.0,Petrol,30.0,24.8,2.5,Black,5,5,0.47818119678440346,False,13459.4
BMW101911,X3,2007,13960.52,Manual,208357.0,Petrol,145.0,30.6,3.0,Black,3,17,0.06700288447232394,False,12256.29411764706
BMW101912,3 Series,2023,39510.02,Automatic,3324.0,Diesel,125.0,59.1,1.5,Green,4,1,11.886287605294825,False,3324.0
BMW101913,X5,2017,48677.12,Automatic,83535.0,Petrol,125.0,39.1,1.6,Black,5,7,0.5827152690489017,True,11933.57142857143
BMW101914, 7 Series ,2020,57117.35,Automatic,54812.0,Petrol,150.0,40.4,1.5,Red,4,4,1.0420592206086259,False,13703.0
BMW101915,X1,2015,30439.02,Automatic,107279.0,Diesel,145.0,33.7,3.5,Blue,5,9,0.2837369848712236,False,11919.888888888889
BMW101916,X3,2009,13853.07,Manual,171510.0,Hybrid,125.0,32.5,2.0,Blue,2,15,0.08077120867587896,False,11434.0
BMW101917,X5,2020,69370.11,Manual,38944.0,Diesel,145.0,28.7,4.4,Blue,4,4,1.7812785024650781,True,9736.0
BMW101918,3 Series,2023,44168.05,Manual,22225.0,Hybrid,125.0,,2.0,Green,3,1,1.987313835770529,False,22225.0
BMW101919,5 Series,2007,10821.37,Manual,212102.0,Hybrid,0.0,46.0,2.5,Green,3,17,0.05101965092266929,False,12476.588235294117
BMW101920,8 Series,2016,51808.08,Automatic,87935.0,Petrol,150.0,32.6,2.5,Green,4,8,0.5891633592994826,True,10991.875
BMW101921,X1,2009,22265.8,Manual,178055.0,Diesel,125.0,,4.4,Grey,4,15,0.12505012496138834,False,11870.333333333334
BMW101922,5 Series,2020,34353.32,Automatic,49552.0,Petrol,20.0,49.2,2.0,White,4,4,0.6932781724249274,False,12388.0
BMW101923, i3 ,2022,38514.95,AUTOMATIC,30473.0,Diesel,125.0,29.1,2.0,Grey,4,2,1.2639041118367078,False,15236.5
BMW101924,1 Series,2019,34993.96,Manual,44100.0,Diesel,125.0,40.5,1.5,Red,3,5,0.7935138321995465,False,8820.0
BMW101925,7 Series,2013,37334.53,Automatic,137506.0,Diesel,,,2.0,Grey,4,11,0.2715120067487964,True,12500.545454545454
BMW101926,3 Series,2007,8723.46,Automatic,211150.0,Petrol,235.0,38.6,1.6,,3,17,0.04131404215013024,False,12420.588235294117
BMW101927, X1 ,2019,29380.63,Automatic,61365.0,Petrol,125.0,37.0,1.5,Black,4,5,0.47878481218935875,False,12273.0
BMW101928,4 Series,2015,22728.21,Semi-Auto,115112.0,Diesel,,37.8,3.0,Grey,4,9,0.19744431510181387,False,12790.222222222223
BMW101929,5 Series,2010,16015.74,Automatic,168212.0,Petrol,30.0,49.4,2.0,Green,5,14,0.09521163769528927,False,12015.142857142857
